pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats,pick_value,is_early_pick,is_day_3_pick,missing_age,speed_score,burst_score,agility_score,bmi,height_in_z,weight_lbs_z,forty_yard_z,vertical_jump_z,broad_jump_z,bench_reps_z,cone_drill_z,shuttle_z,speed_score_z,burst_score_z,agility_score_z,bmi_z,yards_per_carry,rush_td_rate,reception_rate,yards_from_scrimmage,rush_yards_flag,rec_yards_flag,_split,weighted_av_pred,surplus_value,surplus_value_percentile,pro_bowl_probability,peak_value_percentile,availability_factor,sleeper_score
MontDa01,david-montgomery-1,00-0035685,David Montgomery,RB,2019,3,73,CHI,iowa st.,70.0,222.0,4.63,28.5,121.0,15.0,,,0.0,2.0,0.0,0.0,0.0,622.0,2894.0,26.0,71.0,582.0,0.0,49.0,26.0,105.0,0,0,5,False,skill_run,False,True,False,False,52.59,0,0,True,96.61821417952524,74.75,,31.85020408163265,-0.4967507801897647,0.1179007760159841,0.5441634630707667,-1.8524783361777712,0.4128677908253326,-1.0955360333080582,,,-0.5856906354698345,-0.406398521881869,,0.5942818705036644,4.652733118971061,0.0418006430868167,0.1141479099678456,3476.0,False,False,train,38.035126,18.848429,0.9661921708185054,0.47545886,0.9074733096085409,0.59429884,78.19230732226288
HowaJo00,jordan-howard-1,00-0032780,Jordan Howard,RB,2016,5,150,CHI,indiana,72.0,230.0,4.57,34.0,122.0,16.0,,,1.0,1.0,0.0,0.0,0.0,647.0,3681.0,24.0,24.0,261.0,3.0,27.0,22.0,73.0,1,0,3,False,skill_run,False,True,False,False,18.6,0,1,True,105.4612783669182,78.0,,31.19020061728395,0.601181341934206,0.5708726463391209,0.100742199381942,-0.153045512788207,0.5772795192328759,-0.8942195827429021,,,0.3181212653196197,0.3617060469684843,,0.2434678133252074,5.689335394126739,0.0370942812982998,0.0370942812982998,3942.0,False,False,train,18.13376,10.652841,0.9145907473309609,0.25099513,0.7188612099644128,0.28334,61.6475571188214
CarsCh00,chris-carson-1,00-0033594,Chris Carson,RB,2017,7,249,SEA,oklahoma st.,72.0,218.0,4.58,37.0,130.0,23.0,,,2.0,3.0,31.0,0.0,0.0,213.0,1076.0,13.0,30.0,298.0,1.0,29.0,29.0,49.0,0,0,3,False,skill_run,False,True,False,False,0.29,0,1,True,99.08880188646432,83.5,,29.562885802469136,0.601181341934206,-0.1085851591455841,0.1746457433300784,0.7739178454242825,1.8925733464932213,0.5149955712131901,,,-0.3331823957740251,1.6615753173306207,,-0.6215047865612893,5.051643192488263,0.0610328638497652,0.1408450704225352,1374.0,False,False,train,18.452778,12.916885,0.9323843416370107,0.25400573,0.7224199288256228,0.28832465,62.59038000158781
CobbDa00,david-cobb-1,00-0032133,David Cobb,RB,2015,5,138,TEN,minnesota,71.0,229.0,4.81,38.5,121.0,17.0,,,1.0,1.0,9.0,0.0,0.0,563.0,2896.0,20.0,34.0,339.0,0.0,1.0,1.0,7.0,0,0,0,False,skill_run,False,True,False,False,22.76,0,1,True,85.56283631116287,79.75,,31.93552866494743,0.0522152808722206,0.5142511625487288,1.8744272541372469,1.2373995245305274,0.4128677908253326,-0.6929031321777461,,,-1.7156136885440465,0.7753008148109823,,0.6396347585816928,5.143872113676732,0.0355239786856127,0.0603907637655417,3235.0,False,False,train,5.8814187,-1.5995011,0.33451957295373663,0.15369248,0.2491103202846975,0.09189717,23.274782347191273
KamaAl00,alvin-kamara-1,00-0033906,Alvin Kamara,RB,2017,3,67,NOR,tennessee,70.0,214.0,4.56,39.5,131.0,15.0,,,1.0,1.0,24.0,0.0,0.0,210.0,1294.0,16.0,74.0,683.0,7.0,79.0,79.0,126.0,5,0,6,False,skill_run,False,True,False,False,55.96,0,0,True,98.98842137282864,85.25,,30.70244897959184,-0.4967507801897647,-0.3350710943071525,0.0268386554337991,1.546387310601357,2.0569850749007648,-1.0955360333080582,,,-0.3434418602434373,2.0751700851731187,,-0.015788599946895,6.161904761904762,0.0761904761904762,0.3523809523809524,1977.0,False,False,train,53.619614,34.432915,0.9911032028469751,0.66395754,0.9804270462633452,0.8378065,89.28795022048136
HuntKa00,kareem-hunt-1,00-0033923,Kareem Hunt,RB,2017,3,86,KAN,toledo,70.0,216.0,4.62,36.5,119.0,18.0,,,0.0,1.0,0.0,0.0,1.0,782.0,4945.0,44.0,73.0,555.0,1.0,52.0,33.0,121.0,1,0,3,False,skill_run,False,True,False,False,45.64,0,0,True,94.82347013259346,77.75,,30.98938775510204,-0.4967507801897647,-0.2218281267263683,0.4702599191226303,0.6194239523888676,0.0840443340102462,-0.4915866816125901,,,-0.7691237751727595,0.3026210801338417,,0.1367290176657448,6.323529411764706,0.0562659846547314,0.0933503836317135,5500.0,False,False,train,38.001175,18.814478,0.9644128113879004,0.4750355,0.905693950177936,0.59376836,78.06646854480815
WilkJo01,jordan-wilkins-1,00-0034400,Jordan Wilkins,RB,2018,5,169,IND,mississippi,73.0,216.0,,36.0,117.0,16.0,,4.27,1.0,2.0,31.0,1.0,0.0,279.0,1751.0,14.0,32.0,322.0,1.0,8.0,8.0,54.0,0,0,0,False,skill_run,False,True,False,False,12.87,0,1,True,,76.5,,28.494651904672548,1.1501474029961911,-0.2218281267263683,,0.4649300593534526,-0.2447791228048401,-0.8942195827429021,,0.0202310378448084,,0.0071962459606289,,-1.1893070602529665,6.275985663082437,0.050179211469534,0.1146953405017921,2073.0,False,False,train,8.599193,1.1182728,0.6316725978647687,0.17221063,0.4199288256227758,0.13436238,39.796940758426636
HendDa00,darrell-henderson-1,00-0035664,Darrell Henderson,RB,2019,3,70,LAR,memphis,68.0,208.0,4.49,33.5,121.0,22.0,,,1.0,2.0,4.0,1.0,0.0,431.0,3545.0,36.0,63.0,758.0,8.0,15.0,15.0,54.0,0,0,1,False,skill_run,False,True,False,False,54.26,0,0,True,102.35474169111872,77.25,,31.622837370242216,-1.5946829023137354,-0.6747999970495051,-0.4904861522031618,-0.3075394058236219,0.4128677908253326,0.313679120648034,,,0.0006153919788735,0.1844511464645566,,0.4734288101808465,8.22505800464037,0.0835266821345707,0.1461716937354988,4303.0,False,False,train,25.139517,5.95282,0.8451957295373665,0.3223432,0.8078291814946619,0.39280495,64.26737657486332
BarkSa00,saquon-barkley-1,00-0034844,Saquon Barkley,RB,2018,1,2,NYG,penn st.,72.0,233.0,4.4,41.0,,29.0,,4.24,2.0,2.0,36.0,1.0,0.0,671.0,3843.0,43.0,102.0,1195.0,8.0,65.0,40.0,106.0,3,1,6,False,skill_run,False,True,False,False,99.24,1,0,True,124.329793046923,,,31.59702932098765,0.601181341934206,0.7407370977102972,-1.155618047736402,2.009868989707602,,1.7228942746041265,,-0.1650011917732947,2.2465917317356787,,,0.459710963296833,5.727272727272728,0.0640834575260804,0.1520119225037257,5038.0,False,False,train,62.553608,17.887074,0.9555160142348754,0.7554106,0.9911032028469751,0.9774001,92.69892083050094
JohnDu00,duke-johnson-1,00-0032257,Duke Johnson,RB,2015,3,77,CLE,miami,69.0,207.0,4.54,33.5,121.0,,,,1.0,1.0,18.0,0.0,0.0,62.0,370.0,4.0,1.0,11.0,0.0,28.0,18.0,97.0,0,0,0,False,skill_run,False,True,False,False,50.4,0,0,True,97.44889742251908,77.25,,30.565217391304348,-1.04571684125175,-0.7314214808398971,-0.1209684324624735,-0.3075394058236219,0.4128677908253326,,,,-0.5007900416378308,0.1844511464645566,,-0.0887318083703308,5.967741935483871,0.064516129032258,0.0161290322580645,381.0,False,False,train,26.422447,7.23575,0.8718861209964412,0.33651185,0.8256227758007118,0.41285077,66.375153008517
RandJo01,joseph-randle-1,00-0030388,Joseph Randle,RB,2013,5,151,DAL,oklahoma st.,72.0,204.0,4.63,35.0,123.0,,,,2.0,2.0,37.0,0.0,0.0,564.0,3085.0,40.0,108.0,917.0,3.0,7.0,7.0,35.0,0,0,0,False,skill_run,False,True,False,False,18.27,0,1,True,88.7843049217259,79.0,,27.66435185185185,0.601181341934206,-0.9012859322110734,0.5441634630707667,0.1559422732826228,0.741691247640419,,,,-1.3863611119996575,0.5980459143070546,,-1.6306394864288702,5.469858156028369,0.0709219858156028,0.1914893617021276,4002.0,False,False,train,10.641949,3.1610289,0.7473309608540926,0.18726161,0.49644128113879005,0.16628045,46.89290532464447
RogeSa00,sam-rogers-1,00-0033967,Sam Rogers,RB,2017,6,206,LAR,virginia tech,70.0,231.0,4.93,32.0,114.0,19.0,7.27,4.34,3.0,4.0,35.0,1.0,0.0,165.0,692.0,4.0,72.0,802.0,7.0,,,,0,0,0,False,skill_run,True,False,False,False,4.73,0,1,True,78.20856159351482,73.0,5.805,33.14142857142857,-0.4967507801897647,0.6274941301295129,2.7612697815149025,-0.7710210849298668,-0.7380143080274698,-0.2902702310474341,0.7373769162540512,0.4524395736203935,-2.4672627629634527,-0.819993289724367,0.6855730856600736,1.280611149760541,4.193939393939394,0.0242424242424242,0.4363636363636363,1494.0,False,False,train,4.349918,-2.1199193,0.28291814946619215,0.14399421,0.1298932384341637,0.06796747,18.153824423675115
ElliAn00,andre-ellington-1,00-0030287,Andre Ellington,RB,2013,6,187,ARI,clemson,69.0,199.0,4.61,34.0,122.0,,,,0.0,1.0,0.0,0.0,0.0,621.0,3436.0,33.0,59.0,505.0,2.0,18.0,17.0,65.0,0,0,1,False,skill_run,False,True,False,False,8.41,0,1,True,88.12099058929013,78.0,,29.383952951060703,-1.04571684125175,-1.1843933511630338,0.3963563751744939,-0.153045512788207,0.5772795192328759,,,,-1.4541556428223965,0.3617060469684843,,-0.7166136200081658,5.533011272141707,0.0531400966183574,0.0950080515297906,3941.0,False,False,train,17.443483,10.973646,0.9199288256227758,0.24456258,0.6957295373665481,0.27255443,61.054084316108145
WillJo07,jonathan-williams-2,00-0032975,Jonathan Williams,RB,2016,5,156,BUF,arkansas,71.0,220.0,4.56,,,16.0,,,1.0,4.0,21.0,1.0,0.0,406.0,2321.0,16.0,26.0,345.0,6.0,5.0,1.0,47.0,0,0,0,False,skill_run,False,True,False,False,16.68,0,1,True,101.7637976730014,,,30.68042055147788,0.0522152808722206,0.0046578084351999,0.0268386554337991,,,-0.8942195827429021,,,-0.0597824774650948,,,-0.0274974509717099,5.716748768472907,0.0394088669950738,0.064039408866995,2666.0,False,False,train,8.40256,0.9216404,0.6245551601423488,0.1708136,0.4128113879003559,0.13129,39.280506526898876
FourLe00,leonard-fournette-1,00-0033856,Leonard Fournette,RB,2017,1,4,JAX,louisiana state,72.0,240.0,4.51,28.5,,,,,0.0,1.0,0.0,0.0,0.0,616.0,3830.0,40.0,41.0,526.0,1.0,38.0,19.0,81.0,0,0,5,False,skill_run,False,True,False,False,97.72,1,0,True,116.02059005529271,,,32.5462962962963,0.601181341934206,1.1370874842430418,-0.3426790643068891,-1.8524783361777712,,,,,1.397343508408601,,,0.9642783132306236,6.217532467532467,0.0649350649350649,0.0665584415584415,4356.0,False,False,train,42.5364,-2.1301346,0.28113879003558717,0.5316626,0.9217081850533808,0.66463125,53.605592664980804
SpilC.00,cj-spiller-1,00-0027861,C.J. Spiller,RB,2010,1,9,BUF,clemson,71.0,196.0,4.37,,,18.0,,,2.0,3.0,32.0,2.0,0.0,594.0,3474.0,30.0,122.0,1416.0,11.0,34.0,32.0,90.0,1,0,3,False,skill_run,False,True,False,False,93.99,1,0,True,107.48808340197904,,,27.33346558222575,0.0522152808722206,-1.3542578025342102,-1.3773286795808175,,,-0.4915866816125901,,,0.5252723695578464,,,-1.8065166764474496,5.848484848484849,0.0505050505050505,0.2053872053872054,4890.0,False,False,train,34.13106,-10.535473,0.042704626334519574,0.4271602,0.8843416370106761,0.53329784,38.60417919438929
ThomDa03,daniel-thomas-1,00-0028000,Daniel Thomas,RB,2011,2,62,MIA,kansas st.,72.0,230.0,4.62,,,21.0,,,7.0,12.0,155.0,2.0,1.0,545.0,2850.0,30.0,52.0,428.0,0.0,11.0,11.0,52.0,0,0,0,False,skill_run,False,True,False,False,58.86,0,0,True,100.96943578933562,,,31.19020061728395,0.601181341934206,0.5708726463391209,0.4702599191226303,,,0.1123626700828779,,,-0.1409708199645417,,,0.2434678133252074,5.229357798165138,0.055045871559633,0.0954128440366972,3278.0,False,False,train,18.98958,-8.919281,0.05693950177935943,0.25912508,0.7330960854092526,0.2967122,28.056247474831192
BookDe00,devontae-booker-1,00-0032972,Devontae Booker,RB,2016,4,136,DEN,utah,71.0,219.0,4.56,,,22.0,,,1.0,1.0,25.0,1.0,0.0,560.0,2773.0,21.0,80.0,624.0,2.0,19.0,11.0,93.0,0,0,0,False,skill_run,False,True,False,False,23.5,0,0,True,101.30123495630592,,,30.54096409442571,0.0522152808722206,-0.051963675355192,0.0268386554337991,,,0.313679120648034,,,-0.107059041261485,,,-0.1016232520331977,4.951785714285714,0.0375,0.1428571428571428,3397.0,False,False,train,14.443688,2.7117434,0.7313167259786477,0.21792229,0.6298932384341637,0.22568265,50.722632656052866
McKiJe00,,00-0031376,Jerick McKinnon,RB,2014,3,96,MIN,georgia southern,69.0,209.0,4.41,40.5,132.0,32.0,6.83,4.12,1.0,4.0,16.0,0.0,0.0,33.0,282.0,3.0,,,,32.0,20.0,116.0,0,0,1,False,skill_run,False,False,False,False,40.63,0,0,True,110.51517708124656,86.25,5.475,30.86053350136526,-1.04571684125175,-0.618178513259113,-1.0817145037882656,1.855375096672187,2.221396803308308,2.326843626299594,-1.0280570270987173,-0.905930110245724,0.8346587128150819,2.311509952511689,-1.0734537276683749,0.0682386445391288,8.545454545454545,0.0909090909090909,,282.0,False,True,train,24.047573,4.860876,0.8042704626334519,0.31053457,0.7953736654804271,0.37574333,61.80384973826358
DixoKe00,kenneth-dixon-1,00-0032411,Kenneth Dixon,RB,2016,4,134,BAL,louisiana tech,70.0,215.0,4.56,37.5,121.0,18.0,6.97,4.28,,,,,,801.0,4480.0,72.0,88.0,972.0,15.0,5.0,5.0,18.0,0,0,0,False,skill_run,False,False,False,False,24.24,0,0,True,99.45098408952408,79.25,5.625,30.84591836734694,-0.4967507801897647,-0.2784496105167604,0.0268386554337991,0.9284117384596976,0.4128677908253326,-0.4915866816125901,-0.466328045122837,0.0819751143841816,-0.2961652964470472,0.6571308811416972,-0.273896085246351,0.0604702088594258,5.593008739076155,0.0898876404494382,0.1098626716604244,5452.0,False,False,train,8.901659,-2.830286,0.23309608540925267,0.1743772,0.44483985765124556,0.13908842,24.489953219360306
SherAn00,anthony-sherman-1,00-0028074,Anthony Sherman,RB,2011,5,136,ARI,connecticut,70.0,242.0,4.74,32.5,111.0,32.0,7.23,4.41,,,,,,17.0,61.0,0.0,48.0,477.0,1.0,5.0,1.0,153.0,1,0,3,False,skill_run,False,False,False,False,23.5,0,1,True,95.88087637698538,71.75,5.82,34.71959183673469,-0.4967507801897647,1.250330451823826,1.357102446500286,-0.6165271918944518,-1.2312494932500997,2.326843626299594,0.5768829214038028,0.8846481093959785,-0.6610507896783211,-1.1154181238975798,0.7655288499022788,2.119458046630059,3.588235294117647,0.0,2.823529411764706,538.0,False,False,train,3.7203271,-3.7605927,0.19572953736654805,0.14015733,0.08540925266903915,0.058130108,13.50311539457362
MorrAl00,alfred-morris-1,00-0029141,Alfred Morris,RB,2012,6,173,WAS,florida atlantic,70.0,219.0,4.63,35.5,117.0,16.0,7.01,4.19,,,,,,711.0,3457.0,27.0,29.0,294.0,4.0,36.0,28.0,114.0,2,0,4,False,skill_run,False,False,False,False,11.8,0,1,True,95.3125626365587,76.25,5.6,31.419795918367345,-0.4967507801897647,-0.051963675355192,0.5441634630707667,0.3104361663180377,-0.2447791228048401,-0.8942195827429021,-0.305834050272585,-0.4737215744701388,-0.7191357148914718,-0.0518887208740136,-0.4071556923166899,0.3655054440847037,4.862165963431786,0.0379746835443038,0.040787623066104,3751.0,False,False,train,18.877563,12.407726,0.9270462633451957,0.2580513,0.7295373665480427,0.29496193,62.73286257138032
LewiDi00,dion-lewis-1,00-0028087,Dion Lewis,RB,2011,5,149,PHI,pittsburgh,67.0,193.0,4.56,34.5,112.0,17.0,6.9,4.18,,,,,,544.0,2860.0,30.0,52.0,405.0,1.0,31.0,1.0,102.0,0,0,2,False,skill_run,False,False,False,False,18.93,0,1,True,89.27460432222395,73.25,5.54,30.22477166406772,-2.1436489633757208,-1.5241222539053865,0.0268386554337991,0.0014483802472078,-1.0668377648425562,-0.6929031321777461,-0.7471925361107753,-0.535465651009512,-1.3362496999676357,-0.7609083228897244,-0.7269787492854966,-0.2696901718825721,5.257352941176471,0.0551470588235294,0.0955882352941176,3265.0,False,False,train,25.390287,17.909367,0.9572953736654805,0.32508817,0.8131672597864769,0.39672324,68.99138871567105
HenrDe00,derrick-henry-2,00-0032764,Derrick Henry,RB,2016,2,45,TEN,alabama,75.0,247.0,4.54,37.0,130.0,22.0,7.2,4.38,,,,,,603.0,3591.0,42.0,17.0,285.0,3.0,85.0,59.0,153.0,5,1,6,False,skill_run,False,False,False,False,69.23,0,0,True,116.2796022384648,83.5,5.79,30.869511111111112,2.248079525120162,1.5334378707757863,-0.1209684324624735,0.7739178454242825,1.8925733464932213,0.313679120648034,0.4565124252661129,0.6994158797778699,1.4238160397212336,1.6615753173306207,0.6056173214178731,0.0730105463075764,5.955223880597015,0.0696517412935323,0.0281923714759535,3876.0,False,False,train,63.03495,35.12609,0.9928825622775801,0.75983,0.9928825622775801,0.9849211,94.46797595011381
TateBe00,ben-tate-1,00-0027890,Ben Tate,RB,2010,2,58,HOU,auburn,71.0,220.0,4.34,40.5,124.0,26.0,6.91,4.12,,,,,,678.0,3321.0,24.0,53.0,336.0,0.0,14.0,13.0,51.0,0,0,0,False,skill_run,False,False,False,False,61.22,0,0,True,124.02058010855448,82.25,5.515000000000001,30.68042055147788,0.0522152808722206,0.0046578084351999,-1.599039311425233,1.855375096672187,0.9061029760479624,1.118944922908658,-0.7070690373982133,-0.905930110245724,2.2149883951938083,1.366150483157408,-0.8602383563558307,-0.0274974509717099,4.898230088495575,0.0353982300884955,0.0781710914454277,3657.0,False,False,train,13.730549,-14.178312,0.028469750889679714,0.21190636,0.6067615658362989,0.21453981,21.802944968126422
RainCh00,chris-rainey-1,00-0029140,Chris Rainey,RB,2012,5,159,PIT,florida,68.0,180.0,4.36,36.5,120.0,16.0,6.5,3.93,,,,,,396.0,2464.0,13.0,69.0,795.0,6.0,1.0,1.0,18.0,0,0,0,False,skill_run,False,False,False,False,15.76,0,1,True,99.62229530604324,78.25,5.215,27.3659169550173,-1.5946829023137354,-2.260201543180484,-1.451232223528954,0.6194239523888676,0.2484560624177894,-0.8942195827429021,-2.3521324846132954,-2.0790675644937355,-0.2786563071479016,0.4207910138031269,-2.459353641199878,-1.7892676794876394,6.222222222222222,0.0328282828282828,0.1742424242424242,3259.0,False,False,train,3.5998507,-3.8810692,0.1903914590747331,0.13943297,0.07473309608540925,0.056247663,13.02393294844339
JanoAn00,andy-janovich-1,00-0032956,Andy Janovich,RB,2016,6,176,DEN,nebraska,73.0,238.0,4.81,34.0,119.0,30.0,7.28,4.32,,,,,,45.0,271.0,3.0,5.0,87.0,0.0,2.0,2.0,77.0,0,0,1,False,skill_run,False,False,False,False,11.03,0,1,True,88.92556786924351,76.5,5.800000000000001,31.396884969037345,1.1501474029961911,1.0238445166622576,1.8744272541372469,-0.153045512788207,0.0840443340102462,1.9242107251692824,0.7775004149666169,0.328951420541658,-1.3719232282071796,0.0071962459606289,0.6589211642460114,0.3533275033276819,6.022222222222222,0.0666666666666666,0.1111111111111111,358.0,False,False,train,2.8219757,-3.6478615,0.20284697508896798,0.13483118,0.028469750889679714,0.04409337,12.261764878387236
DaviKn00,knile-davis-1,00-0030280,Knile Davis,RB,2013,3,96,KAN,arkansas,71.0,227.0,4.37,33.5,121.0,31.0,6.96,4.38,,,,,,349.0,1862.0,19.0,32.0,297.0,2.0,10.0,10.0,57.0,0,0,0,False,skill_run,False,False,False,False,40.63,0,0,True,124.48874965433288,77.25,5.67,31.656615750843088,0.0522152808722206,0.4010081949679446,-1.3773286795808175,-0.3075394058236219,0.4128677908253326,2.1255271757344385,-0.5064515438353991,0.6994158797778699,2.26283800909404,0.1844511464645566,-0.0340287925197448,0.4913831564587155,5.335243553008596,0.0544412607449856,0.0916905444126074,2159.0,False,False,train,13.699035,-5.4876623,0.1103202846975089,0.21164331,0.604982206405694,0.2140474,25.02627009943499
DrakKe00,kenyan-drake-1,00-0033118,Kenyan Drake,RB,2016,3,73,MIA,alabama,73.0,210.0,4.45,34.5,123.0,10.0,7.04,4.21,,,,,,233.0,1495.0,18.0,46.0,570.0,4.0,33.0,15.0,104.0,0,0,2,False,skill_run,False,False,False,False,52.59,0,0,True,107.10487692015973,78.75,5.625,27.70313379620942,1.1501474029961911,-0.5615570294687209,-0.7861003279957137,0.0014483802472078,0.741691247640419,-2.1021182861338383,-0.1854635541348951,-0.3502334213914034,0.48610646830591,0.5389609474724121,-0.273896085246351,-1.6100255775931431,6.416309012875536,0.0772532188841201,0.1974248927038626,2065.0,False,False,train,26.886395,7.6996975,0.8772241992882562,0.34171063,0.8291814946619217,0.4200999,66.90880868782777
WashDe00,deandre-washington-1,00-0032940,DeAndre Washington,RB,2016,5,143,OAK,texas tech,68.0,204.0,4.49,34.5,116.0,24.0,7.03,4.2,,,,,,605.0,3411.0,23.0,124.0,1091.0,4.0,12.0,11.0,59.0,0,0,0,False,skill_run,False,False,False,False,20.98,0,1,True,100.38638127398184,75.25,5.615,31.014705882352946,-1.5946829023137354,-0.9012859322110734,-0.4904861522031618,0.0014483802472078,-0.4091908512123834,0.7163120217783461,-0.2255870528474572,-0.4119774979307711,-0.2005623369567015,-0.2882285882125839,-0.3271999280744846,0.1501864545139196,5.63801652892562,0.0380165289256198,0.2049586776859504,4502.0,False,False,train,16.841766,9.3608465,0.9039145907473309,0.23904698,0.6814946619217082,0.2631526,59.83046859794452
SmalWe00,wendell-smallwood-1,00-0032782,Wendell Smallwood,RB,2016,5,153,PHI,west virginia,70.0,208.0,4.47,33.5,120.0,14.0,6.83,4.28,,,,,,425.0,2462.0,12.0,68.0,618.0,0.0,10.0,9.0,56.0,0,0,1,False,skill_run,False,False,False,False,17.63,0,1,True,104.19892491456235,76.75,5.555,29.841632653061225,-0.4967507801897647,-0.6747999970495051,-0.638293240099441,-0.3075394058236219,0.2484560624177894,-1.2968524838732145,-1.0280570270987173,0.0819751143841816,0.1891014991995873,0.0662812127952715,-0.647022985043296,-0.4733414527848127,5.792941176470588,0.028235294117647,0.16,3080.0,False,False,train,8.846568,1.3656483,0.6494661921708185,0.17398103,0.4395017793594306,0.13822763,41.01285636120101
MattAl01,alexander-mattison-1,00-0034972,Alexander Mattison,RB,2019,3,102,MIN,boise st.,71.0,221.0,4.67,35.0,127.0,22.0,7.13,4.29,,,,,,581.0,2826.0,33.0,60.0,511.0,1.0,21.0,18.0,89.0,0,0,1,False,skill_run,False,False,False,False,37.76,0,0,True,92.92974535108333,81.0,5.71,30.819877008530053,0.0522152808722206,0.061279292225592,0.8397776388633186,0.1559422732826228,1.399338161270592,0.313679120648034,0.175647934278171,0.1437191909235494,-0.9626733138936084,1.0707256489841952,0.1791865787927944,0.0466283500897796,4.864027538726334,0.0567986230636833,0.1032702237521514,3337.0,False,False,train,18.509691,-0.67700577,0.42704626334519574,0.25454533,0.7241992882562278,0.28921393,42.4410218779939
